from_account,to_account,amount,device_id,ip_address,country,risk_score,timestamp
ACC0063,ACC0099,1076.55,D078,204.49.65.231,USA,0.2,2025-09-29 13:41:33
ACC0059,ACC0112,285.74,D004,187.250.42.78,Cayman Islands,0.9,2025-09-25 03:24:31
ACC0247,ACC0103,1419.09,D012,129.200.217.136,Cayman Islands,0.9,2025-10-03 00:36:47
ACC0263,ACC0205,354.19,D025,237.193.81.110,Singapore,0.35,2025-09-16 20:26:42
ACC0299,ACC0160,1907.99,D022,236.124.118.162,Canada,0.2,2025-09-25 01:05:14
ACC0164,ACC0056,864.33,D078,105.239.171.219,Panama,0.85,2025-09-14 23:26:23
ACC0231,ACC0086,513.6,D005,164.221.234.175,France,0.3,2025-10-07 14:38:21
ACC0181,ACC0204,368.01,D004,212.57.101.72,UK,0.3,2025-09-15 09:11:46
ACC0111,ACC0191,1561.23,D048,91.186.12.193,Germany,0.25,2025-09-27 19:43:29
ACC0110,ACC0239,1798.5,D073,108.82.164.64,Cayman Islands,0.9,2025-10-07 10:52:09
ACC0112,ACC0053,1435.37,D072,216.230.181.29,Singapore,0.35,2025-10-09 17:15:45
ACC0216,ACC0223,12409.01,D041,80.117.40.41,Cayman Islands,0.9,2025-10-03 20:05:49
ACC0088,ACC0168,5267.54,D076,243.128.82.43,Cayman Islands,0.9,2025-10-01 09:52:21
ACC0019,ACC0274,12048.4,D068,195.87.80.91,Panama,0.85,2025-09-28 15:28:43
ACC0205,ACC0041,9476.66,D072,136.227.174.243,Panama,0.85,2025-09-17 18:01:13
ACC0192,ACC0053,6577.04,D004,230.186.195.121,Panama,0.85,2025-09-22 20:16:15
ACC0088,ACC0046,1634.13,D025,11.249.186.232,Cayman Islands,0.9,2025-09-14 09:43:14
ACC0133,ACC0023,1894.82,D015,94.186.166.212,USA,0.2,2025-09-30 06:46:46
ACC0139,ACC0088,926.78,D018,230.47.202.159,UAE,0.4,2025-10-01 22:05:11
ACC0229,ACC0063,488.64,D067,135.81.92.207,France,0.3,2025-10-05 06:57:28
ACC0116,ACC0048,1425.65,D034,223.233.72.178,Singapore,0.35,2025-09-21 20:26:41
ACC0040,ACC0039,432.83,D064,129.219.108.58,USA,0.2,2025-10-05 12:42:44
ACC0054,ACC0175,1525.59,D027,90.204.251.89,UAE,0.4,2025-10-03 21:32:17
ACC0079,ACC0259,445.38,D014,125.232.168.141,Germany,0.25,2025-09-21 17:06:01
ACC0205,ACC0097,851.96,D009,253.232.157.175,Singapore,0.35,2025-09-16 19:28:39
ACC0076,ACC0237,488.72,D014,57.78.17.131,UK,0.3,2025-10-07 15:05:25
ACC0232,ACC0181,1854.59,D034,120.64.48.111,UK,0.3,2025-10-06 05:39:30
ACC0221,ACC0261,888.27,D043,22.176.107.197,USA,0.2,2025-10-02 08:54:55
ACC0100,ACC0151,361.52,D025,165.136.142.120,Panama,0.85,2025-09-17 03:46:24
ACC0026,ACC0128,239.22,D015,157.78.71.26,Canada,0.2,2025-10-07 16:32:33
ACC0052,ACC0142,1402.03,D029,110.35.66.197,UAE,0.4,2025-09-24 21:07:04
ACC0254,ACC0106,701.79,D022,162.83.197.10,Canada,0.2,2025-09-16 10:21:52
ACC0095,ACC0258,958.75,D090,242.186.71.53,UAE,0.4,2025-09-27 03:41:48
ACC0036,ACC0086,1800.74,D024,13.180.131.119,Cayman Islands,0.9,2025-09-28 01:45:55
ACC0011,ACC0091,349.74,D034,12.162.100.131,UK,0.3,2025-10-10 03:59:36
ACC0001,ACC0251,227.68,D032,155.184.84.223,India,0.25,2025-09-22 22:32:18
ACC0269,ACC0258,1552.76,D022,215.198.95.125,Germany,0.25,2025-10-05 16:13:35
ACC0180,ACC0280,514.54,D033,221.100.87.191,India,0.25,2025-09-28 01:23:53
ACC0266,ACC0248,1374.71,D015,15.47.115.229,Singapore,0.35,2025-09-22 13:10:49
ACC0073,ACC0183,496.29,D064,120.102.62.200,USA,0.2,2025-09-16 04:34:33
ACC0100,ACC0194,1931.25,D082,183.149.240.243,UK,0.3,2025-10-03 16:00:03
ACC0270,ACC0090,1777.11,D034,116.251.80.89,Cayman Islands,0.9,2025-09-21 02:35:50
ACC0022,ACC0297,1670.0,D067,213.126.155.212,Cayman Islands,0.9,2025-09-28 16:50:45
ACC0148,ACC0057,1855.19,D002,184.48.143.84,India,0.25,2025-10-08 22:50:43
ACC0084,ACC0156,138.59,D063,126.20.65.82,Singapore,0.35,2025-10-10 15:32:33
ACC0064,ACC0028,20.13,D063,223.10.22.74,Singapore,0.35,2025-09-18 13:01:05
ACC0180,ACC0146,318.52,D065,79.46.197.60,France,0.3,2025-10-02 19:56:23
ACC0300,ACC0042,73.95,D038,73.217.183.173,Canada,0.2,2025-09-30 14:34:02
ACC0217,ACC0205,1841.19,D013,54.154.121.183,Singapore,0.35,2025-09-27 12:16:49
ACC0297,ACC0072,507.54,D088,61.87.88.31,Canada,0.2,2025-09-26 06:59:00
ACC0291,ACC0237,758.17,D070,121.34.45.144,Germany,0.25,2025-10-03 07:24:59
ACC0161,ACC0258,942.07,D088,117.115.128.17,Cayman Islands,0.9,2025-10-08 23:44:25
ACC0014,ACC0216,1234.27,D012,72.158.141.105,Germany,0.25,2025-09-18 00:51:00
ACC0279,ACC0290,1513.12,D038,113.181.11.128,USA,0.2,2025-10-07 00:05:15
ACC0236,ACC0028,547.65,D011,37.95.162.34,USA,0.2,2025-09-25 23:06:38
ACC0290,ACC0247,1729.99,D089,159.182.140.199,Cayman Islands,0.9,2025-09-14 10:20:14
ACC0105,ACC0265,1483.44,D019,67.239.182.173,France,0.3,2025-09-19 08:53:26
ACC0155,ACC0160,1613.18,D093,61.39.27.10,USA,0.2,2025-09-19 06:50:52
ACC0062,ACC0267,416.54,D013,223.139.123.110,Canada,0.2,2025-09-14 13:24:17
ACC0063,ACC0154,1965.57,D052,225.227.149.76,India,0.25,2025-10-11 14:28:52
ACC0225,ACC0064,1276.03,D056,219.200.178.71,Germany,0.25,2025-09-20 03:31:55
ACC0262,ACC0280,966.13,D026,35.255.160.136,India,0.25,2025-09-29 16:32:44
ACC0141,ACC0201,933.29,D050,47.17.82.127,UK,0.3,2025-09-17 16:31:18
ACC0289,ACC0200,612.5,D002,238.178.168.123,UAE,0.4,2025-09-13 22:14:01
ACC0182,ACC0072,561.04,D060,101.138.229.230,India,0.25,2025-10-06 06:50:28
ACC0108,ACC0179,787.34,D091,177.48.100.177,France,0.3,2025-10-09 04:40:43
ACC0174,ACC0236,563.9,D092,87.246.110.27,Germany,0.25,2025-10-05 08:10:03
ACC0193,ACC0242,1156.32,D078,208.178.144.76,Germany,0.25,2025-09-18 03:21:06
ACC0166,ACC0298,1238.78,D045,21.17.228.197,UAE,0.4,2025-09-19 14:01:18
ACC0119,ACC0050,1003.87,D086,92.204.69.207,UK,0.3,2025-09-23 08:14:35
ACC0054,ACC0090,1514.07,D094,26.25.166.74,Panama,0.85,2025-09-17 09:56:08
ACC0020,ACC0038,1217.0,D057,246.54.92.37,Cayman Islands,0.9,2025-10-03 16:16:51
ACC0194,ACC0069,1117.37,D082,135.122.183.83,UAE,0.4,2025-09-22 19:17:12
ACC0104,ACC0083,1619.26,D056,159.16.171.255,France,0.3,2025-09-16 12:39:08
ACC0105,ACC0018,725.53,D018,149.231.28.97,USA,0.2,2025-09-20 20:27:33
ACC0271,ACC0255,1145.04,D025,100.101.168.240,Canada,0.2,2025-10-08 23:29:37
ACC0071,ACC0035,1254.69,D057,155.30.42.210,Panama,0.85,2025-10-06 23:12:01
ACC0153,ACC0052,468.84,D016,94.15.67.220,India,0.25,2025-09-25 22:19:04
ACC0129,ACC0200,145.23,D091,83.29.146.157,Cayman Islands,0.9,2025-09-23 13:48:49
ACC0266,ACC0257,1241.1,D040,238.38.159.130,Panama,0.85,2025-09-24 15:02:35
ACC0016,ACC0017,529.15,D044,205.25.45.62,Panama,0.85,2025-10-08 09:58:01
ACC0169,ACC0032,155.09,D031,241.166.189.223,India,0.25,2025-09-13 13:45:50
ACC0178,ACC0037,1481.19,D054,237.151.132.252,UAE,0.4,2025-09-18 03:24:04
ACC0139,ACC0022,998.23,D014,99.120.132.87,USA,0.2,2025-09-22 21:55:05
ACC0011,ACC0029,1073.03,D004,184.185.198.14,Canada,0.2,2025-10-08 16:16:07
ACC0247,ACC0027,1393.93,D050,119.150.45.39,Panama,0.85,2025-10-03 02:48:58
ACC0061,ACC0189,692.82,D046,70.69.33.160,Canada,0.2,2025-09-12 08:16:22
ACC0117,ACC0212,1140.42,D096,13.233.194.73,France,0.3,2025-09-14 14:50:18
ACC0040,ACC0030,10245.01,D017,84.43.165.111,Cayman Islands,0.9,2025-10-05 02:17:30
ACC0063,ACC0040,1877.36,D010,190.198.218.101,Singapore,0.35,2025-09-22 13:13:02
ACC0228,ACC0155,592.44,D047,144.238.78.91,France,0.3,2025-10-08 03:21:47
ACC0258,ACC0054,1801.85,D007,169.134.81.30,Cayman Islands,0.9,2025-09-21 17:43:22
ACC0071,ACC0267,1486.4,D030,105.195.218.211,Singapore,0.35,2025-09-18 17:57:39
ACC0019,ACC0121,1303.32,D090,39.15.137.224,India,0.25,2025-09-13 11:53:34
ACC0139,ACC0143,607.82,D076,25.81.228.166,Panama,0.85,2025-09-30 11:52:56
ACC0254,ACC0010,893.6,D049,107.57.178.120,Panama,0.85,2025-10-07 16:57:44
ACC0027,ACC0157,1528.36,D005,242.165.203.238,France,0.3,2025-09-28 04:17:12
ACC0135,ACC0111,688.48,D097,121.231.119.210,USA,0.2,2025-09-14 15:06:43
ACC0056,ACC0284,1718.44,D050,128.118.156.194,Singapore,0.35,2025-10-09 10:41:06
ACC0266,ACC0134,939.99,D021,70.43.242.13,Panama,0.85,2025-09-25 11:36:12
ACC0141,ACC0044,598.69,D032,19.167.80.102,France,0.3,2025-09-24 21:40:39
ACC0129,ACC0007,1141.2,D016,77.226.55.123,Singapore,0.35,2025-10-04 07:40:37
ACC0009,ACC0226,83.64,D002,173.226.152.65,India,0.25,2025-10-01 16:37:49
ACC0030,ACC0297,1795.12,D011,254.26.122.56,Singapore,0.35,2025-09-24 09:09:50
ACC0142,ACC0133,462.56,D064,233.168.177.22,Germany,0.25,2025-09-23 03:38:50
ACC0059,ACC0020,1722.53,D024,20.151.193.68,France,0.3,2025-09-14 19:24:58
ACC0133,ACC0132,8520.45,D003,29.139.123.38,Cayman Islands,0.9,2025-10-06 15:57:49
ACC0040,ACC0122,1145.03,D027,184.116.28.174,Cayman Islands,0.9,2025-10-02 13:26:38
ACC0145,ACC0074,1217.86,D004,114.239.176.105,Cayman Islands,0.9,2025-10-04 16:57:07
ACC0151,ACC0016,98.78,D021,243.161.16.37,Cayman Islands,0.9,2025-10-11 10:08:42
ACC0109,ACC0161,1569.1,D066,250.65.106.222,France,0.3,2025-10-10 03:26:34
ACC0017,ACC0077,1910.81,D049,67.154.138.157,UK,0.3,2025-10-08 11:18:06
ACC0215,ACC0276,1696.71,D094,23.165.130.178,UK,0.3,2025-10-07 07:35:25
ACC0267,ACC0226,398.1,D041,243.72.94.72,Singapore,0.35,2025-09-29 10:17:02
ACC0119,ACC0234,1389.22,D041,255.235.114.102,UK,0.3,2025-09-15 17:24:35
ACC0181,ACC0287,1830.12,D065,164.68.124.211,UK,0.3,2025-10-02 04:33:36
ACC0118,ACC0292,497.44,D017,182.159.180.45,France,0.3,2025-10-11 06:04:33
ACC0134,ACC0147,244.75,D044,139.47.157.136,Cayman Islands,0.9,2025-09-21 11:22:20
ACC0093,ACC0233,250.37,D002,151.192.248.130,Germany,0.25,2025-09-16 18:13:56
ACC0065,ACC0018,1383.19,D056,43.141.231.145,USA,0.2,2025-09-30 16:44:59
ACC0217,ACC0182,1396.89,D017,85.40.96.239,Panama,0.85,2025-09-28 04:46:43
ACC0056,ACC0024,1900.34,D010,171.125.199.223,Cayman Islands,0.9,2025-10-03 00:10:47
ACC0149,ACC0245,1469.55,D090,160.244.219.249,Germany,0.25,2025-10-06 14:01:40
ACC0043,ACC0078,1190.17,D001,126.107.92.122,UAE,0.4,2025-09-20 10:27:37
ACC0261,ACC0144,472.2,D099,22.154.142.239,UK,0.3,2025-10-07 08:27:32
ACC0297,ACC0261,652.37,D055,55.254.46.20,Singapore,0.35,2025-09-22 02:01:29
ACC0221,ACC0266,1760.37,D036,98.82.52.40,UAE,0.4,2025-09-25 19:55:32
ACC0141,ACC0250,1771.84,D057,244.76.165.202,Canada,0.2,2025-09-17 00:12:08
ACC0119,ACC0143,421.62,D019,203.53.17.163,UK,0.3,2025-09-13 18:52:13
ACC0277,ACC0276,981.85,D025,104.62.82.251,USA,0.2,2025-10-09 14:01:11
ACC0219,ACC0228,1663.77,D067,38.193.190.245,Germany,0.25,2025-09-17 16:18:18
ACC0228,ACC0222,182.86,D064,81.197.181.39,Singapore,0.35,2025-09-29 00:40:45
ACC0041,ACC0114,660.96,D094,80.126.171.198,UK,0.3,2025-10-06 18:04:15
ACC0038,ACC0162,209.87,D005,143.91.58.225,Panama,0.85,2025-10-08 22:52:46
ACC0019,ACC0005,1176.82,D032,66.182.60.77,Germany,0.25,2025-10-04 16:17:17
ACC0078,ACC0249,572.37,D024,234.32.253.142,India,0.25,2025-09-22 06:06:45
ACC0002,ACC0223,1119.9,D009,55.19.117.186,India,0.25,2025-09-24 15:04:02
ACC0195,ACC0299,973.62,D031,56.234.86.225,Cayman Islands,0.9,2025-09-23 02:44:22
ACC0150,ACC0249,1199.71,D063,85.34.66.38,Panama,0.85,2025-09-25 19:15:34
ACC0215,ACC0229,1328.21,D042,128.254.91.179,Canada,0.2,2025-09-17 08:50:36
ACC0178,ACC0204,1549.63,D091,216.231.135.163,Germany,0.25,2025-10-01 20:34:56
ACC0121,ACC0015,1019.9,D038,210.114.25.153,Singapore,0.35,2025-09-27 13:06:36
ACC0134,ACC0163,1619.97,D053,76.243.23.78,Panama,0.85,2025-10-05 10:13:08
ACC0113,ACC0174,623.94,D082,156.234.52.147,USA,0.2,2025-09-21 20:48:19
ACC0057,ACC0169,1084.14,D017,15.215.107.33,UAE,0.4,2025-09-28 00:52:22
ACC0181,ACC0284,1042.11,D009,60.50.224.147,USA,0.2,2025-10-01 01:23:08
ACC0118,ACC0149,669.69,D021,197.73.250.13,Cayman Islands,0.9,2025-09-13 14:35:40
ACC0011,ACC0270,801.9,D014,50.82.87.16,France,0.3,2025-09-23 00:32:22
ACC0127,ACC0018,1627.86,D035,112.43.219.199,UK,0.3,2025-09-24 23:08:07
ACC0044,ACC0040,1447.0,D010,116.15.13.200,France,0.3,2025-10-08 03:41:16
ACC0078,ACC0049,1587.31,D095,165.229.89.210,UAE,0.4,2025-09-27 13:43:59
ACC0218,ACC0263,611.29,D096,35.77.177.157,USA,0.2,2025-10-04 17:47:07
ACC0193,ACC0150,452.28,D055,81.133.82.242,UK,0.3,2025-10-07 17:47:30
ACC0260,ACC0126,1986.38,D049,253.105.205.149,USA,0.2,2025-09-17 02:44:52
ACC0232,ACC0115,800.72,D074,104.132.154.37,USA,0.2,2025-09-26 22:27:03
ACC0171,ACC0074,199.82,D081,231.251.135.161,UK,0.3,2025-09-23 23:47:57
ACC0043,ACC0073,1677.76,D052,224.155.204.69,UAE,0.4,2025-09-14 17:13:33
ACC0253,ACC0130,1483.62,D053,19.92.186.154,Singapore,0.35,2025-10-10 22:08:07
ACC0209,ACC0003,1512.53,D035,149.137.90.255,Canada,0.2,2025-09-23 07:13:13
ACC0165,ACC0237,1033.72,D091,197.30.245.36,India,0.25,2025-10-02 12:32:34
ACC0040,ACC0193,332.57,D017,52.60.122.232,USA,0.2,2025-09-17 08:59:34
ACC0020,ACC0218,1256.07,D064,45.201.233.150,Germany,0.25,2025-10-02 03:44:28
ACC0205,ACC0005,876.6,D038,246.235.183.79,UK,0.3,2025-10-07 05:17:51
ACC0166,ACC0191,291.62,D073,62.215.167.253,Germany,0.25,2025-09-29 21:06:20
ACC0266,ACC0129,429.13,D061,201.194.228.247,India,0.25,2025-09-18 10:14:44
ACC0085,ACC0269,29.54,D092,48.130.27.11,India,0.25,2025-09-26 23:53:04
ACC0097,ACC0103,1080.09,D089,25.169.129.162,UK,0.3,2025-09-19 10:50:42
ACC0035,ACC0180,1767.85,D082,13.247.59.80,France,0.3,2025-09-25 15:40:00
ACC0219,ACC0300,740.88,D094,249.75.153.148,Singapore,0.35,2025-09-21 16:35:47
ACC0040,ACC0079,567.17,D014,36.42.214.143,Canada,0.2,2025-10-10 08:50:17
ACC0197,ACC0170,1213.5,D074,198.233.167.181,UAE,0.4,2025-10-04 20:07:23
ACC0108,ACC0087,1978.28,D001,215.167.47.46,Canada,0.2,2025-09-19 20:35:29
ACC0244,ACC0001,1792.95,D042,140.216.122.118,UK,0.3,2025-10-04 18:07:18
ACC0168,ACC0155,489.14,D065,208.108.190.131,UK,0.3,2025-09-29 02:09:33
ACC0160,ACC0268,165.62,D041,64.254.52.252,France,0.3,2025-09-25 08:09:03
ACC0074,ACC0224,985.29,D072,185.40.152.240,India,0.25,2025-10-02 23:51:27
ACC0179,ACC0092,1712.19,D004,98.196.118.64,Cayman Islands,0.9,2025-10-11 19:23:28
ACC0287,ACC0098,366.22,D049,12.60.123.102,Cayman Islands,0.9,2025-10-07 09:24:05
ACC0100,ACC0003,663.62,D076,244.74.138.245,Singapore,0.35,2025-09-12 11:42:13
ACC0140,ACC0018,1286.93,D083,188.190.74.80,Singapore,0.35,2025-09-14 15:14:18
ACC0293,ACC0016,1994.49,D092,135.54.131.201,India,0.25,2025-10-08 08:13:10
ACC0054,ACC0020,1229.71,D048,190.198.55.232,USA,0.2,2025-09-18 05:56:43
ACC0043,ACC0215,892.32,D016,90.34.229.149,USA,0.2,2025-09-25 07:50:58
ACC0100,ACC0009,1796.5,D043,160.194.251.103,Cayman Islands,0.9,2025-10-06 22:08:39
ACC0008,ACC0207,139.26,D054,138.47.196.78,USA,0.2,2025-09-15 22:23:41
ACC0089,ACC0228,1220.97,D006,114.54.172.201,Singapore,0.35,2025-09-12 00:19:15
ACC0160,ACC0141,244.25,D072,224.188.32.154,Cayman Islands,0.9,2025-10-04 08:00:16
ACC0046,ACC0060,1461.81,D012,161.170.15.206,Germany,0.25,2025-09-20 01:51:16
ACC0006,ACC0112,926.09,D082,251.73.88.224,Cayman Islands,0.9,2025-09-21 03:11:44
ACC0068,ACC0159,1414.77,D007,45.154.90.115,Panama,0.85,2025-09-22 19:49:37
ACC0097,ACC0140,1958.76,D026,122.77.33.135,Germany,0.25,2025-09-29 02:20:51
ACC0297,ACC0187,904.85,D045,222.53.19.253,France,0.3,2025-10-10 06:23:54
ACC0198,ACC0080,429.22,D069,98.175.217.184,UAE,0.4,2025-09-25 20:54:40
ACC0107,ACC0176,1107.71,D090,78.33.141.207,France,0.3,2025-09-22 02:04:23
ACC0133,ACC0112,72.58,D060,178.171.57.131,Singapore,0.35,2025-09-18 15:27:38
ACC0240,ACC0166,762.04,D048,18.92.189.36,UAE,0.4,2025-09-29 06:41:40
ACC0005,ACC0082,676.08,D054,35.57.243.101,India,0.25,2025-09-26 17:24:04
ACC0084,ACC0240,1506.57,D070,167.126.161.157,Germany,0.25,2025-10-02 23:20:21
ACC0205,ACC0243,1449.51,D032,133.183.112.86,Singapore,0.35,2025-09-13 19:19:04
ACC0120,ACC0260,857.53,D014,157.112.161.17,Panama,0.85,2025-09-19 19:40:05
ACC0263,ACC0086,1930.82,D039,60.253.155.202,UAE,0.4,2025-09-18 15:09:02
ACC0067,ACC0171,625.45,D007,215.98.127.111,UK,0.3,2025-09-19 21:12:05
ACC0236,ACC0001,408.81,D085,88.30.57.70,Germany,0.25,2025-09-21 17:27:05
ACC0224,ACC0047,316.73,D093,208.105.11.132,Canada,0.2,2025-09-19 14:11:48
ACC0177,ACC0052,1376.71,D061,243.130.181.106,France,0.3,2025-10-04 08:33:43
ACC0125,ACC0050,643.53,D050,112.207.93.239,Germany,0.25,2025-09-25 14:30:35
ACC0218,ACC0202,700.27,D069,160.16.66.236,UK,0.3,2025-10-11 09:32:38
ACC0092,ACC0121,686.3,D048,166.163.202.111,Cayman Islands,0.9,2025-09-15 14:35:23
ACC0118,ACC0071,98.05,D064,33.96.108.177,Canada,0.2,2025-09-20 14:08:04
ACC0218,ACC0078,779.76,D037,18.76.255.254,Singapore,0.35,2025-10-02 07:55:23
ACC0092,ACC0084,1670.12,D051,31.98.185.197,France,0.3,2025-09-16 18:42:34
ACC0208,ACC0007,266.19,D021,185.126.12.134,Cayman Islands,0.9,2025-10-01 08:34:57
ACC0217,ACC0028,524.71,D039,164.216.215.242,Panama,0.85,2025-10-03 17:10:00
ACC0258,ACC0191,1426.93,D100,103.38.211.55,India,0.25,2025-10-02 10:38:09
ACC0273,ACC0197,309.27,D087,249.191.161.76,UK,0.3,2025-09-21 10:48:00
ACC0264,ACC0233,18018.45,D056,103.22.237.163,Panama,0.85,2025-09-29 18:49:32
ACC0130,ACC0218,9008.53,D044,101.116.14.124,Panama,0.85,2025-09-27 14:47:18
ACC0153,ACC0019,16080.2,D077,54.31.146.34,Cayman Islands,0.9,2025-09-17 23:25:42
ACC0075,ACC0253,697.32,D056,168.72.245.221,Singapore,0.35,2025-10-07 06:33:15
ACC0292,ACC0235,14140.3,D006,107.141.195.30,Cayman Islands,0.9,2025-09-28 06:05:52
ACC0155,ACC0217,376.02,D052,194.177.200.236,USA,0.2,2025-09-15 16:56:09
ACC0222,ACC0060,529.34,D025,141.148.228.213,UAE,0.4,2025-09-23 16:33:22
ACC0026,ACC0192,438.27,D074,80.201.186.209,India,0.25,2025-09-20 20:56:09
ACC0142,ACC0257,1213.2,D086,183.82.79.11,USA,0.2,2025-10-01 14:57:59
ACC0107,ACC0010,556.79,D054,212.172.91.34,Germany,0.25,2025-09-22 14:25:29
ACC0116,ACC0010,449.9,D091,196.192.165.221,Cayman Islands,0.9,2025-10-04 05:15:12
ACC0216,ACC0169,956.45,D070,97.97.91.98,Panama,0.85,2025-10-03 10:18:28
ACC0078,ACC0237,429.17,D096,182.109.75.113,India,0.25,2025-09-13 10:09:26
ACC0293,ACC0041,1127.04,D081,63.201.145.104,India,0.25,2025-09-26 14:47:16
ACC0150,ACC0162,68.83,D058,52.169.100.154,India,0.25,2025-10-02 19:20:02
ACC0213,ACC0012,1117.31,D097,70.106.245.147,Singapore,0.35,2025-09-18 06:00:09
ACC0194,ACC0064,444.43,D013,156.84.55.231,Panama,0.85,2025-09-19 13:56:58
ACC0206,ACC0282,1505.05,D053,163.81.91.207,Cayman Islands,0.9,2025-09-29 11:41:36
ACC0055,ACC0163,1069.69,D065,113.136.203.128,France,0.3,2025-09-25 18:06:30
ACC0231,ACC0081,583.93,D023,95.205.128.177,Panama,0.85,2025-09-20 05:16:26
ACC0051,ACC0197,1948.75,D075,172.17.168.67,Panama,0.85,2025-09-18 14:00:44
ACC0258,ACC0042,1466.97,D077,93.166.73.52,UAE,0.4,2025-10-09 11:51:14
ACC0242,ACC0047,1488.5,D048,177.109.151.140,USA,0.2,2025-09-21 05:27:44
ACC0083,ACC0235,358.67,D048,245.61.92.43,Canada,0.2,2025-09-26 01:54:46
ACC0034,ACC0016,927.75,D027,164.123.71.213,UAE,0.4,2025-09-20 10:38:30
ACC0237,ACC0257,1609.34,D083,233.245.242.50,UK,0.3,2025-09-23 17:51:02
ACC0237,ACC0036,1367.23,D001,143.130.230.108,USA,0.2,2025-09-15 06:32:45
ACC0214,ACC0134,250.75,D092,175.146.192.16,France,0.3,2025-10-03 03:28:41
ACC0247,ACC0031,1658.33,D038,20.103.112.193,Panama,0.85,2025-10-06 16:34:27
ACC0226,ACC0220,300.51,D016,221.158.202.212,UK,0.3,2025-09-17 06:48:05
ACC0087,ACC0188,292.48,D053,133.63.77.34,Cayman Islands,0.9,2025-09-27 21:04:19
ACC0038,ACC0235,1507.48,D091,97.85.186.123,India,0.25,2025-09-27 21:48:44
ACC0231,ACC0133,1192.91,D073,47.143.83.16,Singapore,0.35,2025-09-22 14:04:22
ACC0190,ACC0289,620.26,D047,155.172.88.131,Singapore,0.35,2025-10-03 05:02:27
ACC0151,ACC0080,301.59,D096,108.75.173.68,Germany,0.25,2025-09-13 05:11:31
ACC0109,ACC0299,1172.63,D039,194.140.200.232,Germany,0.25,2025-10-06 22:42:02
ACC0208,ACC0245,1945.08,D080,160.228.138.90,Germany,0.25,2025-10-07 06:17:47
ACC0192,ACC0194,1742.86,D063,133.239.107.13,Germany,0.25,2025-09-15 00:00:23
ACC0176,ACC0116,456.38,D040,209.196.212.40,Canada,0.2,2025-09-21 10:01:06
ACC0183,ACC0256,1826.28,D059,225.201.226.219,UAE,0.4,2025-10-07 07:12:22
ACC0117,ACC0104,803.0,D047,94.139.27.79,USA,0.2,2025-10-08 17:11:14
ACC0274,ACC0276,898.8,D011,72.75.214.199,USA,0.2,2025-09-20 17:24:25
ACC0126,ACC0117,363.09,D089,78.151.81.33,India,0.25,2025-09-21 01:56:48
ACC0033,ACC0068,131.12,D067,159.204.158.132,Singapore,0.35,2025-10-04 09:28:45
ACC0051,ACC0275,1582.13,D007,132.39.123.31,Cayman Islands,0.9,2025-10-04 23:11:09
ACC0102,ACC0052,437.84,D070,155.12.158.120,UAE,0.4,2025-09-17 06:29:56
ACC0227,ACC0100,1513.53,D076,74.203.114.163,UAE,0.4,2025-09-25 00:00:10
ACC0253,ACC0091,971.73,D043,175.86.77.232,France,0.3,2025-10-07 16:36:37
ACC0128,ACC0175,1011.09,D036,38.203.252.56,France,0.3,2025-10-05 12:38:11
ACC0004,ACC0164,996.62,D066,204.120.182.87,India,0.25,2025-09-16 10:44:37
ACC0227,ACC0176,1646.89,D082,37.205.69.64,France,0.3,2025-09-26 18:28:42
ACC0257,ACC0157,949.03,D041,247.166.63.156,France,0.3,2025-09-19 08:41:00
ACC0166,ACC0081,1573.76,D025,166.179.50.93,Panama,0.85,2025-10-06 22:17:27
ACC0243,ACC0214,465.16,D100,249.229.223.87,Singapore,0.35,2025-09-29 20:34:01
ACC0075,ACC0157,1660.17,D043,88.118.154.110,Cayman Islands,0.9,2025-10-02 02:32:54
ACC0003,ACC0207,713.69,D008,126.206.80.14,Panama,0.85,2025-09-21 16:09:34
ACC0107,ACC0132,57.12,D038,107.93.152.153,Cayman Islands,0.9,2025-09-21 12:56:33
ACC0111,ACC0258,222.6,D057,93.195.132.251,Singapore,0.35,2025-10-10 15:23:22
ACC0241,ACC0024,1378.72,D100,134.73.81.165,Panama,0.85,2025-10-10 07:26:12
ACC0193,ACC0031,1282.86,D013,104.122.246.82,USA,0.2,2025-09-17 05:55:27
ACC0242,ACC0069,655.85,D096,115.221.48.233,UK,0.3,2025-09-19 03:48:56
ACC0154,ACC0294,185.13,D026,156.149.205.179,France,0.3,2025-09-24 12:19:26
ACC0286,ACC0272,289.53,D038,232.211.189.192,USA,0.2,2025-09-27 02:21:19
ACC0185,ACC0229,376.44,D096,127.102.95.60,Canada,0.2,2025-09-24 10:21:04
ACC0131,ACC0012,1288.06,D018,216.134.214.22,UK,0.3,2025-10-07 12:11:30
ACC0031,ACC0263,1135.77,D048,255.139.233.214,USA,0.2,2025-09-27 17:37:42
ACC0276,ACC0252,674.17,D037,29.154.33.152,UAE,0.4,2025-09-17 07:26:37
ACC0273,ACC0082,1152.11,D066,176.58.202.28,UK,0.3,2025-10-02 18:39:12
ACC0142,ACC0239,1304.38,D058,175.157.96.126,Germany,0.25,2025-10-07 11:23:43
ACC0222,ACC0011,594.69,D052,109.14.12.67,UAE,0.4,2025-09-27 12:10:08
ACC0219,ACC0078,1172.91,D034,146.127.177.180,Canada,0.2,2025-09-21 13:58:02
ACC0295,ACC0182,313.68,D092,62.88.56.35,UAE,0.4,2025-09-13 03:07:04
